,player_pos,collision,current_direction,current_drift,level_done,input_noise_magnitude,input_noise_threshold,visible_obstacles,visible_drift_tiles
230,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
231,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
232,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
233,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
234,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
235,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
236,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
237,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
238,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
239,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
240,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
241,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
242,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
243,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
244,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
245,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
246,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
247,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
248,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
249,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
250,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
251,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
252,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
253,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
254,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
255,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
256,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
257,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
258,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
259,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
260,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
261,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
262,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
263,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
264,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
265,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
266,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
267,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
268,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
269,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
270,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
271,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
272,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
273,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
274,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
275,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
276,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
277,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
278,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
279,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
280,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
281,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
282,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
283,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
284,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
285,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
286,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
287,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
288,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
289,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
290,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
291,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
292,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
293,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
294,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
295,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
296,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
297,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
298,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
299,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
300,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
301,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
302,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
303,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
304,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
305,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
306,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
307,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
308,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
309,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
310,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
311,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
312,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
313,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
314,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
315,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
316,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
317,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
318,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
319,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
320,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
321,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
322,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
323,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
324,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
325,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
326,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
327,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
328,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
329,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
330,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
331,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
332,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
333,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
334,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
335,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
336,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
337,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
338,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
339,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
340,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
341,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
342,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
343,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
344,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
345,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
346,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
347,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
348,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
349,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
350,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
351,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
352,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
353,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
354,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
355,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
356,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
357,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
358,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
359,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
360,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
361,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
362,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
363,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
364,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
365,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
366,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
367,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
368,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
369,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
370,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
371,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
372,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
373,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
374,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
375,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
376,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
377,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
378,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
379,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
380,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
381,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
382,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
383,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
384,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
385,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
386,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
387,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
388,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
389,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
390,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
391,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
392,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
393,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
394,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
395,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
396,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
397,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
398,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
399,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
400,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
401,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
402,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
403,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
404,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
405,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
406,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
407,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
408,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
409,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
410,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
411,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
412,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
413,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
414,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
415,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
416,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
417,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
418,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
419,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
420,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
421,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
422,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
423,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
424,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
425,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
426,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
427,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
428,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
429,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
430,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
431,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
432,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
433,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
434,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
435,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
436,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
437,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
438,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
439,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
440,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
441,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
442,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
443,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
444,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
445,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
446,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
447,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
448,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
449,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
450,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
451,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
452,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
453,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
454,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
455,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
456,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
457,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
458,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
459,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
460,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
461,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
462,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
463,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
464,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
465,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
466,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
467,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
468,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
469,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
470,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
471,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
472,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
473,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
474,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
475,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
476,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
477,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
478,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
479,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
480,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
481,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
482,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
483,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
484,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
485,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
486,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
487,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
488,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
489,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
490,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
491,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
492,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
493,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
494,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
495,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
496,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
497,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
498,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
499,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
500,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
501,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
502,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
503,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
504,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
505,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
506,"[672, 422]",False,"[0.531439, 0]","[0, 0]",False,weak,"14700,0",[[]],[[]]
